date,new_cases,people_fully_vaccinated
07.08.21,101,1063519
07.08.21,467,1797824
07.08.21,39533,45397341
07.08.21,0,79108
07.08.21,0,40592
07.08.21,585,23371737
07.08.21,0,4469677
07.08.21,938,12751142
07.08.21,6051,13182770
07.08.21,8893,2820354
07.08.21,67,83456
07.08.21,525,473909
07.08.21,149,5104632
07.08.21,2761,45815040
07.08.21,946,3416023
07.08.21,322,4366182
07.08.21,0,3429675
07.08.21,230,581755
07.08.21,25857,33786925
07.08.21,28233,39429468
07.08.21,4216,194449
07.08.21,15,39150
07.08.21,0,132137
07.08.21,2746,5360158
07.08.21,3998,373250
07.08.21,7,2660920
07.08.21,233,1516479
07.08.21,31753,23345264
07.08.21,39070,112432341
07.08.21,1828,2965989
07.08.21,4221,5420176
07.08.21,6897,33483157
07.08.21,8604,4311887
07.08.21,1205,695690
07.08.21,681,170813
07.08.21,522,5821021
07.08.21,8,19952
07.08.21,1728,7869048
07.08.21,1593,916081
07.08.21,66,25522
07.08.21,0,18981
07.08.21,1820,2699350
07.08.21,517,1306864
07.08.21,63,701879
07.08.21,10609,10896199
07.08.21,113,284329
07.08.21,71,395537
07.08.21,285,157754
07.08.21,972,1997988
07.08.21,19257,8687368
07.08.21,319,53455
07.08.21,2418,10027092
07.08.21,262,1976331
07.08.21,2231,2359793
07.08.21,6,818558
07.08.21,36319,25102295
07.08.21,259499,313312071
07.08.21,49660,230656249
07.08.21,104839,312788995
07.08.21,165026,569216462
07.08.21,352,166148
07.08.21,165602,203050912
07.08.21,97123,232638544
07.08.21,965,5804508
07.08.21,60059,95668079
07.08.21,223456,211154955
07.08.21,558826,985314492
07.08.21,1717,738794
07.08.21,1571,6354586
07.08.21,180,17863405
07.08.21,2621,6533089
07.08.21,323,737087
07.08.21,199,1814792
07.08.21,255,4931469
07.08.21,21727,27495250
07.08.21,0,9749158
07.08.21,81,3746312
07.08.21,584,2722457
07.08.21,64,68598
07.08.21,132,861667
07.08.21,410,54183
07.08.21,21838,4438168
07.08.21,527,222741
07.08.21,2909,1404936
07.08.21,25100,28572955
07.08.21,1647,2384687
07.08.21,65,2303854
07.08.21,60479,170162129
07.08.21,0,10008
07.08.21,12275,888459
07.08.21,527,188219
07.08.21,445,1002281
08.08.21,182,553482
08.08.21,1410,7130830
08.08.21,6141,8548692
08.08.21,234,62373
08.08.21,302,4651958
08.08.21,553,4921199
08.08.21,1220,2257759
08.08.21,0,7408651
08.08.21,10299,4519703
08.08.21,176,1037146
08.08.21,111,1064697
08.08.21,434,1806431
08.08.21,13894,45542992
08.08.21,16,80245
08.08.21,8,41417
08.08.21,582,23454726
08.08.21,0,4470304
08.08.21,854,12751166
08.08.21,4350,13220870
08.08.21,9427,2821478
08.08.21,180,5120387
08.08.21,2240,45907446
08.08.21,821,3451839
08.08.21,344,4369473
08.08.21,646,3594872
08.08.21,0,28587458
08.08.21,126,582556
08.08.21,1322,2168415
08.08.21,20460,33851258
08.08.21,27117,39551538
08.08.21,3344,197118
08.08.21,0,342387
08.08.21,1850,5361270
08.08.21,1004,375810
08.08.21,2,2686241
08.08.21,213,1517761
08.08.21,0,5491387
08.08.21,26415,23777323
08.08.21,35499,112997166
08.08.21,1837,2989384
08.08.21,3156,5423217
08.08.21,5733,33631226
08.08.21,,69997
08.08.21,7747,4356279
08.08.21,602,179070
08.08.21,556,6019634
08.08.21,1492,7872108
08.08.21,1552,917338
08.08.21,2,18981
08.08.21,3951,2778714
08.08.21,377,1307778
08.08.21,74,702516
08.08.21,0,236612
08.08.21,8990,10903123
08.08.21,113,285931
08.08.21,7573,27134249
08.08.21,59,396160
08.08.21,279,158134
08.08.21,2534,1998415
08.08.21,221,159229
08.08.21,18688,8927066
08.08.21,229,53471
08.08.21,370,1977205
08.08.21,2137,2492182
08.08.21,4,823194
08.08.21,33643,25485480
08.08.21,257640,316578535
08.08.21,41346,232019354
08.08.21,95101,314470276
08.08.21,125933,571236651
08.08.21,2991,1881129
08.08.21,169418,205653254
08.08.21,53718,233156953
08.08.21,963,5849781
08.08.21,28072,96337800
08.08.21,170791,213095362
08.08.21,469137,991878825
08.08.21,979,743959
08.08.21,1217,6494945
08.08.21,9575,11614590
08.08.21,1982,6585486
08.08.21,255,758672
08.08.21,217,1816789
08.08.21,22271,27653563
08.08.21,0,9923152
08.08.21,78,3799731
08.08.21,457,2726885
08.08.21,85,71371
08.08.21,54,2179241
08.08.21,68,861827
08.08.21,0,4625218
08.08.21,19983,4461861
08.08.21,129,228175
08.08.21,22699,28777993
08.08.21,7,500977
08.08.21,0,105745
08.08.21,1214,2407144
08.08.21,146,2303900
08.08.21,32729,170278846
08.08.21,9904,945806
08.08.21,9978,3576698
08.08.21,437,1022638
09.08.21,74,66762
09.08.21,85,722610
09.08.21,1321,7140729
09.08.21,10180,8723337
09.08.21,380,4761140
09.08.21,450,4933713
09.08.21,1101,2257999
09.08.21,4653,7461655
09.08.21,11463,4613268
09.08.21,774,1042475
09.08.21,101,1065187
09.08.21,257,47580
09.08.21,61,56330
09.08.21,975,1839667
09.08.21,15542,46160465
09.08.21,9,80752
09.08.21,3209,23607045
09.08.21,3145,4484232
09.08.21,953,12772640
09.08.21,0,61818
09.08.21,96,4260
09.08.21,4023,13313500
09.08.21,0,41358
09.08.21,26,25824
09.08.21,3785,862851
09.08.21,7950,2847661
09.08.21,15,83520
09.08.21,389,477542
09.08.21,104,5165438
09.08.21,2220,46151343
09.08.21,935,3507253
09.08.21,130,4391693
09.08.21,0,3598922
09.08.21,39638,28768777
09.08.21,147,585399
09.08.21,603,178606
09.08.21,5775,34116904
09.08.21,0,32241
09.08.21,25,45837
09.08.21,24962,39688566
09.08.21,2236,204234
09.08.21,122,342847
09.08.21,0,2374
09.08.21,2593,5391529
09.08.21,0,17013
09.08.21,7,28103
09.08.21,604,388116
09.08.21,2,2720120
09.08.21,44,1522586
09.08.21,63,341
09.08.21,156,5494110
09.08.21,20709,24212024
09.08.21,28204,114342211
09.08.21,1411,3015846
09.08.21,40808,3152074
09.08.21,5923,5426218
09.08.21,4200,33854817
09.08.21,929,2425287
09.08.21,12178,43283582
09.08.21,7270,4382869
09.08.21,745,698905
09.08.21,483,195593
09.08.21,508,6239954
09.08.21,1539,8047247
09.08.21,751,925160
09.08.21,76,25543
09.08.21,5,19551
09.08.21,305,1318779
09.08.21,41,704834
09.08.21,0,239292
09.08.21,5043,11069848
09.08.21,108,287599
09.08.21,6513,27363404
09.08.21,139,439048
09.08.21,5,86477
09.08.21,56,398128
09.08.21,210,158334
09.08.21,0,2000745
09.08.21,725,478487
09.08.21,241,20796
09.08.21,528,576180
09.08.21,17236,9211799
09.08.21,0,63031
09.08.21,0,32190
09.08.21,422,1416623
09.08.21,497,1998757
09.08.21,2609,2606046
09.08.21,12,834852
09.08.21,236,648518
09.08.21,33595,25966877
09.08.21,239906,328328264
09.08.21,67918,233438132
09.08.21,121780,316234532
09.08.21,290040,575890448
09.08.21,3553,2072567
09.08.21,149251,214454788
09.08.21,189189,233971380
09.08.21,2438,6015402
09.08.21,33416,97423796
09.08.21,177479,215510019
09.08.21,620351,1007940251
09.08.21,3884,10897649
09.08.21,503,6547326
09.08.21,64,17910610
09.08.21,1094,6773123
09.08.21,269,819438
09.08.21,1443,77178
09.08.21,210,1825895
09.08.21,181,4941293
09.08.21,21554,27749429
09.08.21,0,10056620
09.08.21,433,324537
09.08.21,72,3834052
09.08.21,0,13155
09.08.21,0,1700524
09.08.21,752,2732691
09.08.21,44,73425
09.08.21,47,864142
09.08.21,678,62552
09.08.21,,22017
09.08.21,0,69713
09.08.21,19603,4566345
09.08.21,128,230454
09.08.21,23731,29098283
09.08.21,8,519029
09.08.21,906,2463455
09.08.21,101,2331187
09.08.21,165466,170562879
09.08.21,9334,1003287
09.08.21,0,4659
09.08.21,0,28653
09.08.21,152,193603
09.08.21,526,1044385
10.08.21,107,66910
10.08.21,220,560007
10.08.21,1334,7170569
10.08.21,12412,8954463
10.08.21,0,31414
10.08.21,367,4892237
10.08.21,601,4969777
10.08.21,1736,2277935
10.08.21,1748,7527741
10.08.21,11164,4732129
10.08.21,805,1049156
10.08.21,129,1066070
10.08.21,159,298609
10.08.21,607,1095778
10.08.21,79,57498
10.08.21,0,1875645
10.08.21,35462,46980025
10.08.21,5,82088
10.08.21,34,43983
10.08.21,0,146299
10.08.21,1334,23716717
10.08.21,1911,4498306
10.08.21,507,12792377
10.08.21,3948,13403370
10.08.21,8936,2898039
10.08.21,73,83717
10.08.21,2,48367
10.08.21,446,480910
10.08.21,169,5205003
10.08.21,3282,46508282
10.08.21,1004,3561940
10.08.21,211,4417043
10.08.21,0,3974941
10.08.21,86,1866622
10.08.21,15680,28993301
10.08.21,289,588592
10.08.21,27815,34403521
10.08.21,0,32446
10.08.21,23339,39839709
10.08.21,5697,210776
10.08.21,18,39156
10.08.21,143,343248
10.08.21,4614,5416918
10.08.21,5,28138
10.08.21,3254,404698
10.08.21,0,144965
10.08.21,4,2750176
10.08.21,246,1529492
10.08.21,0,341
10.08.21,35,5497599
10.08.21,32081,24897580
10.08.21,38353,115484436
10.08.21,1509,3047472
10.08.21,4164,5429351
10.08.21,5624,34049145
10.08.21,926,2426063
10.08.21,10733,45145947
10.08.21,8245,4445534
10.08.21,1183,710711
10.08.21,471,214559
10.08.21,499,6438770
10.08.21,0,20000
10.08.21,2219,8217849
10.08.21,1558,944579
10.08.21,36,25671
10.08.21,12,19657
10.08.21,535,1329122
10.08.21,125,707973
10.08.21,9778,11114148
10.08.21,114,291736
10.08.21,19555,27502230
10.08.21,517,446613
10.08.21,51,399769
10.08.21,332,159313
10.08.21,957,2003050
10.08.21,439,192017
10.08.21,19991,9413558
10.08.21,304,57587
10.08.21,666,2032856
10.08.21,3194,2722020
10.08.21,2,850813
10.08.21,34503,26304491
10.08.21,270946,334718034
10.08.21,72974,234880511
10.08.21,124667,318727997
10.08.21,238690,580466742
10.08.21,562,170852
10.08.21,8702,2105756
10.08.21,178042,217423803
10.08.21,157819,234696910
10.08.21,1708,6162460
10.08.21,55526,99121375
10.08.21,219729,219722537
10.08.21,645244,1019731267
10.08.21,4856,11229247
10.08.21,900,756991
10.08.21,1186,6611021
10.08.21,199,17953396
10.08.21,2232,6809448
10.08.21,291,854687
10.08.21,220,1836724
10.08.21,312,4947121
10.08.21,20765,28384859
10.08.21,0,10228692
10.08.21,0,3872188
10.08.21,0,1765055
10.08.21,792,2737588
10.08.21,57,74170
10.08.21,216,866997
10.08.21,1060,69069
10.08.21,19843,4692030
10.08.21,138,115874
10.08.21,213,242543
10.08.21,26597,30045631
10.08.21,8,540268
10.08.21,1394,2527345
10.08.21,114,2353936
10.08.21,117226,170854508
10.08.21,2,10017
10.08.21,8043,1036102
10.08.21,6540,3719508
10.08.21,629,199741
10.08.21,405,1061258
11.08.21,155,67163
11.08.21,1287,7180399
11.08.21,372,5023297
11.08.21,902,5004061
11.08.21,2396,2299824
11.08.21,2609,7589932
11.08.21,10420,4910618
11.08.21,782,1056193
11.08.21,161,1067589
11.08.21,179,327698
11.08.21,94,58476
11.08.21,1558,1921905
11.08.21,35443,47644783
11.08.21,11,82733
11.08.21,54,46440
11.08.21,1960,23825594
11.08.21,2124,4512978
11.08.21,644,12910374
11.08.21,5368,13504623
11.08.21,8605,2944163
11.08.21,123,84083
11.08.21,1,48458
11.08.21,573,484450
11.08.21,271,5248128
11.08.21,5487,46948116
11.08.21,1162,3619429
11.08.21,282,4429487
11.08.21,0,4309296
11.08.21,17023,29221276
11.08.21,344,591402
11.08.21,31852,34671507
11.08.21,0,32602
11.08.21,29289,40013470
11.08.21,5352,218167
11.08.21,17,39162
11.08.21,199,343654
11.08.21,3472,5441745
11.08.21,14,28884
11.08.21,1,2779526
11.08.21,381,1534745
11.08.21,0,366
11.08.21,80,5497940
11.08.21,30625,25439300
11.08.21,59,60563
11.08.21,41195,116690690
11.08.21,1819,3086407
11.08.21,7668,5432239
11.08.21,6921,34232758
11.08.21,,70408
11.08.21,511,2463327
11.08.21,16028,45891443
11.08.21,8174,4505662
11.08.21,1974,721179
11.08.21,382,233841
11.08.21,486,6635999
11.08.21,1986,8382318
11.08.21,2591,958392
11.08.21,33,25931
11.08.21,10,19951
11.08.21,626,1340612
11.08.21,120,711459
11.08.21,0,243941
11.08.21,9153,11235814
11.08.21,112,292905
11.08.21,22711,27677695
11.08.21,588,454788
11.08.21,87,401390
11.08.21,349,160182
11.08.21,1433,2006887
11.08.21,20780,9688284
11.08.21,96,65556
11.08.21,322,2114760
11.08.21,2616,2888360
11.08.21,9,867752
11.08.21,34605,26481864
11.08.21,292939,340395689
11.08.21,82622,236399242
11.08.21,141774,320896882
11.08.21,299850,584195877
11.08.21,888,174991
11.08.21,4826,2106162
11.08.21,194978,220853543
11.08.21,200358,235431905
11.08.21,1897,6310459
11.08.21,56711,100592329
11.08.21,228622,222941117
11.08.21,728284,1030109128
11.08.21,4934,11497462
11.08.21,977,787900
11.08.21,1482,6688918
11.08.21,11884,12027383
11.08.21,196,18003250
11.08.21,2948,6847221
11.08.21,384,960356
11.08.21,227,1852885
11.08.21,326,4958156
11.08.21,20958,28654757
11.08.21,0,10440947
11.08.21,117,3909881
11.08.21,1758,1817323
11.08.21,921,2742964
11.08.21,119,75327
11.08.21,247,871229
11.08.21,767,76530
11.08.21,21038,4826641
11.08.21,70,130000
11.08.21,315,255138
11.08.21,27356,30819342
11.08.21,16,565947
11.08.21,1735,2588049
11.08.21,152,2375544
11.08.21,153014,171147457
11.08.21,8606,1092700
11.08.21,512,205990
11.08.21,696,1084412
12.08.21,138,67273
12.08.21,1260,7190279
12.08.21,13369,9348431
12.08.21,416,5158400
12.08.21,850,5029740
12.08.21,2674,2320161
12.08.21,2119,7650651
12.08.21,10126,5069584
12.08.21,882,1063195
12.08.21,139,1068514
12.08.21,66,59379
12.08.21,0,1976605
12.08.21,35858,48383179
12.08.21,13,84223
12.08.21,2141,23945201
12.08.21,2127,4527784
12.08.21,1128,12989862
12.08.21,99,777046000
12.08.21,63,95043
12.08.21,4272,13590141
12.08.21,8194,2990494
12.08.21,2,48512
12.08.21,484,486972
12.08.21,225,5285246
12.08.21,5497,47322046
12.08.21,3,20516
12.08.21,1085,3669523
12.08.21,207,4438630
12.08.21,1936,4578818
12.08.21,17410,29526380
12.08.21,372,594149
12.08.21,28554,34957863
12.08.21,0,32915
12.08.21,0,48760
12.08.21,32763,40206029
12.08.21,5128,225053
12.08.21,196,344063
12.08.21,0,136091
12.08.21,3603,5465647
12.08.21,4358,468842
12.08.21,88,146091
12.08.21,5,2812367
12.08.21,333,1540880
12.08.21,86,5498222
12.08.21,24709,25744850
12.08.21,1733,3115303
12.08.21,6525,5435490
12.08.21,7267,34389735
12.08.21,19034,46422145
12.08.21,0,4563841
12.08.21,1546,729667
12.08.21,417,243177
12.08.21,455,6815808
12.08.21,0,20094
12.08.21,1990,9089723
12.08.21,1817,965036
12.08.21,130,26063
12.08.21,12,20167
12.08.21,3039,3775976
12.08.21,604,1355149
12.08.21,107,713951
12.08.21,0,245400
12.08.21,10828,11299174
12.08.21,125,294109
12.08.21,24975,28011649
12.08.21,639,462192
12.08.21,51,403015
12.08.21,389,161352
12.08.21,1443,2011158
12.08.21,303,21545
12.08.21,321,219249
12.08.21,21668,10022288
12.08.21,214,71158
12.08.21,574,2199938
12.08.21,2473,2922240
12.08.21,1,884306
12.08.21,46340,27109426
12.08.21,267796,1122390996
12.08.21,79639,237894733
12.08.21,143446,323112532
12.08.21,295029,588257641
12.08.21,4033,2274994
12.08.21,170860,223165704
12.08.21,189318,236427573
12.08.21,1958,6462116
12.08.21,60569,102431400
12.08.21,239490,1004223275
12.08.21,709449,1817934043
12.08.21,4619,11646699
12.08.21,956,822824
12.08.21,1502,6769019
12.08.21,223,18064134
12.08.21,2708,6878730
12.08.21,227,1076684
12.08.21,371,4968866
12.08.21,21311,29013981
12.08.21,449,392832
12.08.21,0,10680440
12.08.21,59,3946231
12.08.21,0,1875122
12.08.21,983,2748488
12.08.21,96,76379
12.08.21,248,877500
12.08.21,1020,85115
12.08.21,0,10863
12.08.21,22782,4855000
12.08.21,318,271653
12.08.21,22261,31782995
12.08.21,6,596216
12.08.21,1868,2641814
12.08.21,124,2394416
12.08.21,144980,171457908
12.08.21,1,10034
12.08.21,5025,1191855
12.08.21,14271,3958231
12.08.21,800,1180207
13.08.21,192,67522
13.08.21,379,567455
13.08.21,1215,7200219
13.08.21,8472,9553439
13.08.21,493,5295788
13.08.21,1005,5051936
13.08.21,1769,2339121
13.08.21,2014,7698752
13.08.21,8465,5151127
13.08.21,1047,1069658
13.08.21,102,1069185
13.08.21,109,60660
13.08.21,18,41223
13.08.21,1402,2027136
13.08.21,32995,49164242
13.08.21,6,85076
13.08.21,0,161522
13.08.21,2316,24058411
13.08.21,2100,4543588
13.08.21,833,13039080
13.08.21,4027,13676098
13.08.21,8312,3015945
13.08.21,50,84290
13.08.21,402,490742
13.08.21,193,5325577
13.08.21,5536,47651508
13.08.21,1038,3716389
13.08.21,312,4455264
13.08.21,0,4776537
13.08.21,272,597201
13.08.21,26453,35240350
13.08.21,32426,40377614
13.08.21,5359,229236
13.08.21,3493,5487885
13.08.21,0,17158
13.08.21,14,29684
13.08.21,4216,514253
13.08.21,100,146500
13.08.21,5,2847371
13.08.21,308,1546645
13.08.21,0,371
13.08.21,30788,27228923
13.08.21,38667,119343788
13.08.21,1978,3121278
13.08.21,4512,5437504
13.08.21,7398,34529162
13.08.21,544,135115
13.08.21,1010,2466724
13.08.21,16122,4616253
13.08.21,1437,738339
13.08.21,468,257126
13.08.21,423,6967688
13.08.21,6,20604
13.08.21,1929,9711393
13.08.21,1632,971668
13.08.21,82,26063
13.08.21,8,20170
13.08.21,574,1367948
13.08.21,127,716923
13.08.21,0,247683
13.08.21,10752,11368958
13.08.21,111,294364
13.08.21,22758,28384141
13.08.21,101,404213
13.08.21,354,162306
13.08.21,1453,2016593
13.08.21,21468,10333604
13.08.21,280,75483
13.08.21,872,2239284
13.08.21,0,899974
13.08.21,40479,27295001
13.08.21,295046,1128964947
13.08.21,75889,238930270
13.08.21,140629,326078446
13.08.21,376264,591140070
13.08.21,4434,2274994
13.08.21,184478,228275938
13.08.21,271879,237485430
13.08.21,2431,6615172
13.08.21,50445,103979275
13.08.21,235730,1008714840
13.08.21,800909,1830418271
13.08.21,4786,11956552
13.08.21,758,846049
13.08.21,1319,6852321
13.08.21,2598,6923858
13.08.21,193,1153754
13.08.21,244,1866442
13.08.21,383,4980796
13.08.21,21661,30646809
13.08.21,5439,10802388
13.08.21,49,3992635
13.08.21,0,1929977
13.08.21,1072,2753311
13.08.21,115,79433
13.08.21,201,882877
13.08.21,765,93731
13.08.21,,22287
13.08.21,16,23486
13.08.21,23418,5033568
13.08.21,321,284572
13.08.21,2088,1477187
13.08.21,21372,32095253
13.08.21,16,648746
13.08.21,1879,2699400
13.08.21,104,2408960
13.08.21,225981,171843644
13.08.21,9180,1271973
13.08.21,97,212694
14.08.21,6183,9821987
14.08.21,6,32026
14.08.21,439,5372888
14.08.21,951,5066394
14.08.21,3508,2358955
14.08.21,0,7720299
14.08.21,6885,5224248
14.08.21,623,1071839
14.08.21,124,1069945
14.08.21,0,2038083
14.08.21,29302,49606493
14.08.21,10,85080
14.08.21,42,52186
14.08.21,868,24150522
14.08.21,0,4548561
14.08.21,865,13040101
14.08.21,4007,13749209
14.08.21,8816,3037064
14.08.21,84,84698
14.08.21,212,5336274
14.08.21,4675,47796011
14.08.21,917,3751602
14.08.21,323,4461013
14.08.21,0,4879776
14.08.21,290,599721
14.08.21,24427,35441903
14.08.21,29153,40577198
14.08.21,5579,237149
14.08.21,9,39174
14.08.21,3270,5504723
14.08.21,4167,527652
14.08.21,2,2881033
14.08.21,28598,27793556
14.08.21,36083,121270889
14.08.21,2074,3124964
14.08.21,5622,5438319
14.08.21,7181,34591812
14.08.21,658,2498898
14.08.21,0,4668157
14.08.21,1225,744186
14.08.21,520,261380
14.08.21,598,7116243
14.08.21,1817,9894675
14.08.21,1498,972073
14.08.21,10,20170
14.08.21,599,1370401
14.08.21,108,718804
14.08.21,10240,11389655
14.08.21,74,295039
14.08.21,23642,28746570
14.08.21,788,471728
14.08.21,94,404679
14.08.21,394,163440
14.08.21,1402,2018569
14.08.21,276,261349
14.08.21,20670,10623327
14.08.21,130,78313
14.08.21,2339,10679594
14.08.21,268,2241601
14.08.21,1947,3303578
14.08.21,5,913309
14.08.21,33881,27403177
14.08.21,253730,1133421231
14.08.21,52894,240243010
14.08.21,111232,329272003
14.08.21,182277,593502745
14.08.21,1370,202647
14.08.21,3275,2317094
14.08.21,161165,231565590
14.08.21,108197,238230272
14.08.21,758,6705607
14.08.21,43138,105157204
14.08.21,204219,1012791636
14.08.21,550936,1840189494
14.08.21,1497,7046963
14.08.21,211,18156083
14.08.21,2571,6963794
14.08.21,105,1233031
14.08.21,194,1871303
14.08.21,408,4988049
14.08.21,21531,32251637
